PL_T,TINKLAS,OBJ_PAVADINIMAS,OBJ_GV_TIPAS,OBJ_NUMERIS,P+,P-
2020-06-04 19:00:00,Šiaulių regiono tinklas,Namas,G,832672,0.0,2.3825
2020-06-04 20:00:00,Šiaulių regiono tinklas,Namas,G,832672,1.2439,0.6161
2020-06-04 21:00:00,Šiaulių regiono tinklas,Namas,G,832672,0.7131,0.0401
2020-06-04 22:00:00,Šiaulių regiono tinklas,Namas,G,832672,2.1358,0.0
2020-06-04 23:00:00,Šiaulių regiono tinklas,Namas,G,832672,0.6101,0.0
2020-06-05 00:00:00,Šiaulių regiono tinklas,Namas,G,832672,0.1693,0.0
2020-06-05 01:00:00,Šiaulių regiono tinklas,Namas,G,832672,0.1556,0.0
2020-06-05 02:00:00,Šiaulių regiono tinklas,Namas,G,832672,0.1554,0.0001
2020-06-05 03:00:00,Šiaulių regiono tinklas,Namas,G,832672,0.3081,0.0
2020-06-05 04:00:00,Šiaulių regiono tinklas,Namas,G,832672,0.5498,0.0002
2020-06-05 05:00:00,Šiaulių regiono tinklas,Namas,G,832672,0.3424,0.0183
2020-06-05 06:00:00,Šiaulių regiono tinklas,Namas,G,832672,1.1667,0.0734
2020-06-05 07:00:00,Šiaulių regiono tinklas,Namas,G,832672,1.8577,0.1797
2020-06-05 08:00:00,Šiaulių regiono tinklas,Namas,G,832672,1.2052,1.3557
2020-06-05 09:00:00,Šiaulių regiono tinklas,Namas,G,832672,0.058,3.1563
2020-06-05 10:00:00,Šiaulių regiono tinklas,Namas,G,832672,0.3528,3.9096
2020-06-05 11:00:00,Šiaulių regiono tinklas,Namas,G,832672,0.2419,4.1288
2020-06-05 12:00:00,Šiaulių regiono tinklas,Namas,G,832672,0.0,6.1813
2020-06-05 13:00:00,Šiaulių regiono tinklas,Namas,G,832672,0.1397,4.9554
2020-06-05 14:00:00,Šiaulių regiono tinklas,Namas,G,832672,0.0,7.3
2020-06-05 15:00:00,Šiaulių regiono tinklas,Namas,G,832672,0.0,6.6497
2020-06-05 16:00:00,Šiaulių regiono tinklas,Namas,G,832672,0.0687,5.7073
2020-06-05 17:00:00,Šiaulių regiono tinklas,Namas,G,832672,0.0,3.4438
2020-06-05 18:00:00,Šiaulių regiono tinklas,Namas,G,832672,0.3836,2.9357
2020-06-05 19:00:00,Šiaulių regiono tinklas,Namas,G,832672,0.0075,0.9803
2020-06-05 20:00:00,Šiaulių regiono tinklas,Namas,G,832672,0.0411,0.1398
2020-06-05 21:00:00,Šiaulių regiono tinklas,Namas,G,832672,1.7248,0.0
2020-06-05 22:00:00,Šiaulių regiono tinklas,Namas,G,832672,1.3696,0.0
2020-06-05 23:00:00,Šiaulių regiono tinklas,Namas,G,832672,0.144,0.0
2020-06-06 00:00:00,Šiaulių regiono tinklas,Namas,G,832672,0.2459,0.0
2020-06-06 01:00:00,Šiaulių regiono tinklas,Namas,G,832672,0.1229,0.0
2020-06-06 02:00:00,Šiaulių regiono tinklas,Namas,G,832672,0.1311,0.0
2020-06-06 03:00:00,Šiaulių regiono tinklas,Namas,G,832672,0.6488,0.0
2020-06-06 04:00:00,Šiaulių regiono tinklas,Namas,G,832672,0.1553,0.0
2020-06-06 05:00:00,Šiaulių regiono tinklas,Namas,G,832672,0.1514,0.0142
2020-06-06 06:00:00,Šiaulių regiono tinklas,Namas,G,832672,2.4506,0.1107
2020-06-06 07:00:00,Šiaulių regiono tinklas,Namas,G,832672,0.2317,0.871
2020-06-06 08:00:00,Šiaulių regiono tinklas,Namas,G,832672,0.4087,1.9327
2020-06-06 09:00:00,Šiaulių regiono tinklas,Namas,G,832672,0.5508,2.3472
2020-06-06 10:00:00,Šiaulių regiono tinklas,Namas,G,832672,0.003,2.1248
2020-06-06 11:00:00,Šiaulių regiono tinklas,Namas,G,832672,0.3319,2.8281
2020-06-06 12:00:00,Šiaulių regiono tinklas,Namas,G,832672,0.0,4.1473
2020-06-06 13:00:00,Šiaulių regiono tinklas,Namas,G,832672,0.0001,4.2895
2020-06-06 14:00:00,Šiaulių regiono tinklas,Namas,G,832672,0.0,4.3959
2020-06-06 15:00:00,Šiaulių regiono tinklas,Namas,G,832672,0.0,5.7389
2020-06-06 16:00:00,Šiaulių regiono tinklas,Namas,G,832672,0.299,4.1833
2020-06-06 17:00:00,Šiaulių regiono tinklas,Namas,G,832672,0.0002,4.5648
2020-06-06 18:00:00,Šiaulių regiono tinklas,Namas,G,832672,0.0001,3.2104
2020-06-06 19:00:00,Šiaulių regiono tinklas,Namas,G,832672,0.0849,1.4816
2020-06-06 20:00:00,Šiaulių regiono tinklas,Namas,G,832672,0.0887,0.2793
2020-06-06 21:00:00,Šiaulių regiono tinklas,Namas,G,832672,0.2422,0.0254
2020-06-06 22:00:00,Šiaulių regiono tinklas,Namas,G,832672,0.2348,0.0
2020-06-06 23:00:00,Šiaulių regiono tinklas,Namas,G,832672,0.639,0.0
2020-06-07 00:00:00,Šiaulių regiono tinklas,Namas,G,832672,0.2372,0.0
2020-06-07 01:00:00,Šiaulių regiono tinklas,Namas,G,832672,0.2321,0.0
2020-06-07 02:00:00,Šiaulių regiono tinklas,Namas,G,832672,0.2092,0.0
2020-06-07 03:00:00,Šiaulių regiono tinklas,Namas,G,832672,0.2683,0.0
2020-06-07 04:00:00,Šiaulių regiono tinklas,Namas,G,832672,0.219,0.0
2020-06-07 05:00:00,Šiaulių regiono tinklas,Namas,G,832672,0.2021,0.0035
2020-06-07 06:00:00,Šiaulių regiono tinklas,Namas,G,832672,0.486,0.2184
2020-06-07 07:00:00,Šiaulių regiono tinklas,Namas,G,832672,0.0064,0.6261
2020-06-07 08:00:00,Šiaulių regiono tinklas,Namas,G,832672,0.946,1.2103
2020-06-07 09:00:00,Šiaulių regiono tinklas,Namas,G,832672,1.4943,0.802
2020-06-07 10:00:00,Šiaulių regiono tinklas,Namas,G,832672,0.8685,2.1034
2020-06-07 11:00:00,Šiaulių regiono tinklas,Namas,G,832672,0.0002,3.1068
2020-06-07 12:00:00,Šiaulių regiono tinklas,Namas,G,832672,0.0,6.4149
2020-06-07 13:00:00,Šiaulių regiono tinklas,Namas,G,832672,0.0,5.2233
2020-06-07 14:00:00,Šiaulių regiono tinklas,Namas,G,832672,0.0878,1.2586
2020-06-07 15:00:00,Šiaulių regiono tinklas,Namas,G,832672,0.4881,0.1235
2020-06-07 16:00:00,Šiaulių regiono tinklas,Namas,G,832672,0.0002,4.081
2020-06-07 17:00:00,Šiaulių regiono tinklas,Namas,G,832672,0.0002,3.4164
2020-06-07 18:00:00,Šiaulių regiono tinklas,Namas,G,832672,0.0002,3.2116
2020-06-07 19:00:00,Šiaulių regiono tinklas,Namas,G,832672,1.1437,1.7001
2020-06-07 20:00:00,Šiaulių regiono tinklas,Namas,G,832672,1.4954,0.1752
2020-06-07 21:00:00,Šiaulių regiono tinklas,Namas,G,832672,2.325,0.0149
2020-06-07 22:00:00,Šiaulių regiono tinklas,Namas,G,832672,0.6123,0.0001
2020-06-07 23:00:00,Šiaulių regiono tinklas,Namas,G,832672,0.247,0.0
2020-06-08 00:00:00,Šiaulių regiono tinklas,Namas,G,832672,0.2162,0.0
2020-06-08 01:00:00,Šiaulių regiono tinklas,Namas,G,832672,0.6411,0.0
2020-06-08 02:00:00,Šiaulių regiono tinklas,Namas,G,832672,0.2355,0.0
2020-06-08 03:00:00,Šiaulių regiono tinklas,Namas,G,832672,0.2515,0.0
2020-06-08 04:00:00,Šiaulių regiono tinklas,Namas,G,832672,0.2393,0.0
2020-06-08 05:00:00,Šiaulių regiono tinklas,Namas,G,832672,0.4444,0.008
2020-06-08 06:00:00,Šiaulių regiono tinklas,Namas,G,832672,1.0058,0.1688
2020-06-08 07:00:00,Šiaulių regiono tinklas,Namas,G,832672,0.0736,0.5991
2020-06-08 08:00:00,Šiaulių regiono tinklas,Namas,G,832672,0.3656,1.5487
2020-06-08 09:00:00,Šiaulių regiono tinklas,Namas,G,832672,0.0131,2.4624
2020-06-08 10:00:00,Šiaulių regiono tinklas,Namas,G,832672,0.2933,3.0604
2020-06-08 11:00:00,Šiaulių regiono tinklas,Namas,G,832672,0.5405,3.3536
2020-06-08 12:00:00,Šiaulių regiono tinklas,Namas,G,832672,0.017,5.2135
2020-06-08 13:00:00,Šiaulių regiono tinklas,Namas,G,832672,0.2702,3.7941
2020-06-08 14:00:00,Šiaulių regiono tinklas,Namas,G,832672,0.1007,5.6385
2020-06-08 15:00:00,Šiaulių regiono tinklas,Namas,G,832672,0.0001,4.0951
2020-06-08 16:00:00,Šiaulių regiono tinklas,Namas,G,832672,0.01,1.1073
2020-06-08 17:00:00,Šiaulių regiono tinklas,Namas,G,832672,0.0342,0.3563
2020-06-08 18:00:00,Šiaulių regiono tinklas,Namas,G,832672,1.036,0.072
2020-06-08 19:00:00,Šiaulių regiono tinklas,Namas,G,832672,0.7908,0.5661
2020-06-08 20:00:00,Šiaulių regiono tinklas,Namas,G,832672,2.0646,0.1115
2020-06-08 21:00:00,Šiaulių regiono tinklas,Namas,G,832672,1.9017,0.0265
2020-06-08 22:00:00,Šiaulių regiono tinklas,Namas,G,832672,0.2596,0.0
2020-06-08 23:00:00,Šiaulių regiono tinklas,Namas,G,832672,0.2441,0.0
2020-06-09 00:00:00,Šiaulių regiono tinklas,Namas,G,832672,0.2285,0.0
2020-06-09 01:00:00,Šiaulių regiono tinklas,Namas,G,832672,0.4732,0.0
2020-06-09 02:00:00,Šiaulių regiono tinklas,Namas,G,832672,0.4641,0.0
2020-06-09 03:00:00,Šiaulių regiono tinklas,Namas,G,832672,0.2461,0.0
2020-06-09 04:00:00,Šiaulių regiono tinklas,Namas,G,832672,0.2306,0.0
2020-06-09 05:00:00,Šiaulių regiono tinklas,Namas,G,832672,0.615,0.0015
2020-06-09 06:00:00,Šiaulių regiono tinklas,Namas,G,832672,0.8572,0.0229
2020-06-09 07:00:00,Šiaulių regiono tinklas,Namas,G,832672,0.457,0.211
2020-06-09 08:00:00,Šiaulių regiono tinklas,Namas,G,832672,0.0264,0.2702
2020-06-09 09:00:00,Šiaulių regiono tinklas,Namas,G,832672,0.4967,0.8643
2020-06-09 10:00:00,Šiaulių regiono tinklas,Namas,G,832672,2.0401,0.4428
2020-06-09 11:00:00,Šiaulių regiono tinklas,Namas,G,832672,1.6539,0.5808
