timestamp,P_ren_grid,price,load,gen_ren,P_ch,P_dis,SoC,P_grid_buy,P_grid_sell,P_ren_load,P_ren_ch
2023-08-02T03:00:00.000,0,53.63,0,0,0,0,5,0,0,0,0
2023-08-02T04:00:00.000,0,65.46,0,0,0,0,5,0,0,0,0
2023-08-02T05:00:00.000,0,68.55,0,0,0,0,5,0,0,0,0
2023-08-02T06:00:00.000,0,85.83,0,0,0,0,5,0,0,0,0
2023-08-02T07:00:00.000,0,99.61,0,0,0,0,5,0,0,0,0
2023-08-02T08:00:00.000,0,107.16,0,0,0,0,5,0,0,0,0
2023-08-02T09:00:00.000,0,95.79,0,0,0,0,5,0,0,0,0
2023-08-02T10:00:00.000,0,87.3,0,0,0,0,5,0,0,0,0
2023-08-02T11:00:00.000,0,78.27,0,0,0,0,5,0,0,0,0
2023-08-02T12:00:00.000,0,64.5,0,0,0,0,5,0,0,0,0
2023-08-02T13:00:00.000,0,52.02,0,0,0,0,5,0,0,0,0
2023-08-02T14:00:00.000,0,33.08,0,0,0,0,5,0,0,0,0
2023-08-02T15:00:00.000,0,45,0,0,0,0,5,0,0,0,0
2023-08-02T16:00:00.000,0,20.73,0,0,0,0,5,0,0,0,0
2023-08-02T17:00:00.000,0,27.24,0,0,0,0,5,0,0,0,0
2023-08-02T18:00:00.000,0,51.75,0,0,0,0,5,0,0,0,0
2023-08-02T19:00:00.000,0,67.59,0,0,0,0,5,0,0,0,0
2023-08-02T20:00:00.000,0,111.08,0,0,0,0,5,0,0,0,0
2023-08-02T21:00:00.000,0,117.74,0,0,0,0,5,0,0,0,0
2023-08-02T22:00:00.000,0,98.36,0,0,0,0,5,0,0,0,0
2023-08-02T23:00:00.000,0,65.7,0,0,0,0,5,0,0,0,0
2023-08-03T00:00:00.000,0,34.06,0,0,0,0,5,0,0,0,0
2023-08-03T01:00:00.000,0,7.32,0,0,0,0,5,0,0,0,0
2023-08-03T02:00:00.000,0,8.67,0,0,0,0,5,0,0,0,0
2023-08-03T03:00:00.000,0,3.1,0,0,0,0,5,0,0,0,0
2023-08-03T04:00:00.000,0,5.61,0,0,0,0,5,0,0,0,0
2023-08-03T05:00:00.000,0,7.03,0,0,0,0,5,0,0,0,0
2023-08-03T06:00:00.000,0,11.32,0,0,0,0,5,0,0,0,0
2023-08-03T07:00:00.000,0,33.16,0,0,0,0,5,0,0,0,0
2023-08-03T08:00:00.000,0,52.83,0,0,0,0,5,0,0,0,0
2023-08-03T09:00:00.000,0,67.97,0,0,0,0,5,0,0,0,0
2023-08-03T10:00:00.000,0,56.67,0,0,0,0,5,0,0,0,0
2023-08-03T11:00:00.000,0,40.52,0,0,0,0,5,0,0,0,0
2023-08-03T12:00:00.000,0,31.61,0,0,0,0,5,0,0,0,0
2023-08-03T13:00:00.000,0,26.49,0,0,0,0,5,0,0,0,0
2023-08-03T14:00:00.000,0,21.77,0,0,0,0,5,0,0,0,0
2023-08-03T15:00:00.000,0,17.98,0,0,0,0,5,0,0,0,0
2023-08-03T16:00:00.000,0,22.54,0,0,0,0,5,0,0,0,0
2023-08-03T17:00:00.000,0,25.94,0,0,0,0,5,0,0,0,0
2023-08-03T18:00:00.000,0,36.05,0,0,0,0,5,0,0,0,0
2023-08-03T19:00:00.000,0,72.88,0,0,0,0,5,0,0,0,0
2023-08-03T20:00:00.000,0,84.32,0,0,0,0,5,0,0,0,0
2023-08-03T21:00:00.000,0,94.28,0,0,0,0,5,0,0,0,0
2023-08-03T22:00:00.000,0,94.49,0,0,0,0,5,0,0,0,0
2023-08-03T23:00:00.000,0,79.07,0,0,0,0,5,0,0,0,0
2023-08-04T00:00:00.000,0,51.04,0,0,0,0,5,0,0,0,0
2023-08-04T01:00:00.000,0,17.65,0,0,0,0,5,0,0,0,0
2023-08-04T02:00:00.000,0,17.39,0,0,0,0,5,0,0,0,0
2023-08-04T03:00:00.000,0,17.2,0,0,0,0,5,0,0,0,0
2023-08-04T04:00:00.000,0,16.1,0,0,0,0,5,0,0,0,0
2023-08-04T05:00:00.000,0,15,0,0,0,0,5,0,0,0,0
2023-08-04T06:00:00.000,0,60.02,0,0,0,0,5,0,0,0,0
2023-08-04T07:00:00.000,0,106.36,0,0,0,0,5,0,0,0,0
2023-08-04T08:00:00.000,0,122.41,0,0,0,0,5,0,0,0,0
2023-08-04T09:00:00.000,0,119.48,0,0,0,0,5,0,0,0,0
2023-08-04T10:00:00.000,0,60.08,0,0,0,0,5,0,0,0,0
2023-08-04T11:00:00.000,0,53.72,0,0,0,0,5,0,0,0,0
2023-08-04T12:00:00.000,0,24.79,0,0,0,0,5,0,0,0,0
2023-08-04T13:00:00.000,0,24.35,0,0,0,0,5,0,0,0,0
2023-08-04T14:00:00.000,0,22.1,0,0,0,0,5,0,0,0,0
2023-08-04T15:00:00.000,0,20.53,0,0,0,0,5,0,0,0,0
2023-08-04T16:00:00.000,0,20.18,0,0,0,0,5,0,0,0,0
2023-08-04T17:00:00.000,0,65.04,0,0,0,0,5,0,0,0,0
2023-08-04T18:00:00.000,0,94.73,0,0,0,0,5,0,0,0,0
2023-08-04T19:00:00.000,0,144.64,0,0,0,0,5,0,0,0,0
2023-08-04T20:00:00.000,0,159.17,0,0,0,0,5,0,0,0,0
2023-08-04T21:00:00.000,0,162.61,0,0,0,0,5,0,0,0,0
2023-08-04T22:00:00.000,0,158.47,0,0,0,0,5,0,0,0,0
2023-08-04T23:00:00.000,0,114.64,0,0,0,0,5,0,0,0,0
2023-08-05T00:00:00.000,0,98.49,0,0,0,0,5,0,0,0,0
2023-08-05T01:00:00.000,0,89.51,0,0,0,0,5,0,0,0,0
2023-08-05T02:00:00.000,0,15.01,0,0,0,0,5,0,0,0,0
2023-08-05T03:00:00.000,0,15.03,0,0,0,0,5,0,0,0,0
2023-08-05T04:00:00.000,0,90.3,0,0,0,0,5,0,0,0,0
2023-08-05T05:00:00.000,0,90.24,0,0,0,0,5,0,0,0,0
2023-08-05T06:00:00.000,0,90.54,0,0,0,0,5,0,0,0,0
2023-08-05T07:00:00.000,0,94.55,0,0,0,0,5,0,0,0,0
2023-08-05T08:00:00.000,0,93.86,0,0,0,0,5,0,0,0,0
2023-08-05T09:00:00.000,0,93,0,0,0,0,5,0,0,0,0
2023-08-05T10:00:00.000,0,89.52,0,0,0,0,5,0,0,0,0
2023-08-05T11:00:00.000,0,80.1,0,0,0,0,5,0,0,0,0
2023-08-05T12:00:00.000,0,74.97,0,0,0,0,5,0,0,0,0
2023-08-05T13:00:00.000,0,65.01,0,0,0,0,5,0,0,0,0
2023-08-05T14:00:00.000,0,58.91,0,0,0,0,5,0,0,0,0
2023-08-05T15:00:00.000,0,58.04,0,0,0,0,5,0,0,0,0
2023-08-05T16:00:00.000,0,65.32,0,0,0,0,5,0,0,0,0
2023-08-05T17:00:00.000,0,78.79,0,0,0,0,5,0,0,0,0
2023-08-05T18:00:00.000,0,98.03,0,0,0,0,5,0,0,0,0
2023-08-05T19:00:00.000,0,112.2,0,0,0,0,5,0,0,0,0
2023-08-05T20:00:00.000,0,126.86,0,0,0,0,5,0,0,0,0
2023-08-05T21:00:00.000,0,134.82,0,0,0,0,5,0,0,0,0
2023-08-05T22:00:00.000,0,109.91,0,0,0,0,5,0,0,0,0
2023-08-05T23:00:00.000,0,99.89,0,0,0,0,5,0,0,0,0
2023-08-06T00:00:00.000,0,87.3,0,0,0,0,5,0,0,0,0
2023-08-06T01:00:00.000,0,88.83,0,0,0,0,5,0,0,0,0
2023-08-06T02:00:00.000,0,40.01,0,0,0,0,5,0,0,0,0
2023-08-06T03:00:00.000,0,13.47,0,0,0,0,5,0,0,0,0
2023-08-06T04:00:00.000,0,12.95,0,0,0,0,5,0,0,0,0
2023-08-06T05:00:00.000,0,59.91,0,0,0,0,5,0,0,0,0
2023-08-06T06:00:00.000,0,56.42,0,0,0,0,5,0,0,0,0
2023-08-06T07:00:00.000,0,49.15,0,0,0,0,5,0,0,0,0
2023-08-06T08:00:00.000,0,62.12,0,0,0,0,5,0,0,0,0
2023-08-06T09:00:00.000,0,62.22,0,0,0,0,5,0,0,0,0
2023-08-06T10:00:00.000,0,54.47,0,0,0,0,5,0,0,0,0
2023-08-06T11:00:00.000,0,47.71,0,0,0,0,5,0,0,0,0
2023-08-06T12:00:00.000,0,41.47,0,0,0,0,5,0,0,0,0
2023-08-06T13:00:00.000,0,35.73,0,0,0,0,5,0,0,0,0
2023-08-06T14:00:00.000,0,11.71,0,0,0,0,5,0,0,0,0
2023-08-06T15:00:00.000,0,12.5,0,0,0,0,5,0,0,0,0
2023-08-06T16:00:00.000,0,9.32,0,0,0,0,5,0,0,0,0
2023-08-06T17:00:00.000,0,17.99,0,0,0,0,5,0,0,0,0
2023-08-06T18:00:00.000,0,33.52,0,0,0,0,5,0,0,0,0
2023-08-06T19:00:00.000,0,61.39,0,0,0,0,5,0,0,0,0
2023-08-06T20:00:00.000,0,74.64,0,0,0,0,5,0,0,0,0
2023-08-06T21:00:00.000,0,83.02,0,0,0,0,5,0,0,0,0
2023-08-06T22:00:00.000,0,83.92,0,0,0,0,5,0,0,0,0
2023-08-06T23:00:00.000,0,37.1,0,0,0,0,5,0,0,0,0
2023-08-07T00:00:00.000,0,10,0,0,0,0,5,0,0,0,0
2023-08-07T01:00:00.000,0,4,0,0,0,0,5,0,0,0,0
2023-08-07T02:00:00.000,0,4.01,0,0,0,0,5,0,0,0,0
2023-08-07T03:00:00.000,0,22.2,0,0,0,0,5,0,0,0,0
2023-08-07T04:00:00.000,0,6.98,0,0,0,0,5,0,0,0,0
2023-08-07T05:00:00.000,0,4.72,0,0,0,0,5,0,0,0,0
2023-08-07T06:00:00.000,0,4.18,0,0,0,0,5,0,0,0,0
2023-08-07T07:00:00.000,0,66.22,0,0,0,0,5,0,0,0,0
2023-08-07T08:00:00.000,0,72.38,0,0,0,0,5,0,0,0,0
2023-08-07T09:00:00.000,0,69.84,0,0,0,0,5,0,0,0,0
2023-08-07T10:00:00.000,0,46.27,0,0,0,0,5,0,0,0,0
2023-08-07T11:00:00.000,0,8.1,0,0,0,0,5,0,0,0,0
2023-08-07T12:00:00.000,0,4.72,0,0,0,0,5,0,0,0,0
2023-08-07T13:00:00.000,0,4.1,0,0,0,0,5,0,0,0,0
2023-08-07T14:00:00.000,0,3.34,0,0,0,0,5,0,0,0,0
2023-08-07T15:00:00.000,0,0.15,0,0,0,0,5,0,0,0,0
2023-08-07T16:00:00.000,0,38.68,0,0,0,0,5,0,0,0,0
2023-08-07T17:00:00.000,0,34.37,0,0,0,0,5,0,0,0,0
2023-08-07T18:00:00.000,0,77.7,0,0,0,0,5,0,0,0,0
2023-08-07T19:00:00.000,0,78.96,0,0,0,0,5,0,0,0,0
2023-08-07T20:00:00.000,0,78.83,0,0,0,0,5,0,0,0,0
2023-08-07T21:00:00.000,0,90.12,0,0,0,0,5,0,0,0,0
2023-08-07T22:00:00.000,0,73.7,0,0,0,0,5,0,0,0,0
2023-08-07T23:00:00.000,0,29.91,0,0,0,0,5,0,0,0,0
2023-08-08T00:00:00.000,0,26.22,0,0,0,0,5,0,0,0,0
2023-08-08T01:00:00.000,0,-0.09,0,0,0,0,5,0,0,0,0
2023-08-08T02:00:00.000,0,-6.03,0,0,0,0,5,0,0,0,0
2023-08-08T03:00:00.000,0,-6.2,0,0,0,0,5,0,0,0,0
2023-08-08T04:00:00.000,0,-3.37,0,0,0,0,5,0,0,0,0
2023-08-08T05:00:00.000,0,-5.08,0,0,0,0,5,0,0,0,0
2023-08-08T06:00:00.000,0,-1.64,0,0,0,0,5,0,0,0,0
2023-08-08T07:00:00.000,0,0.04,0,0,0,0,5,0,0,0,0
2023-08-08T08:00:00.000,0,14.86,0,0,0,0,5,0,0,0,0
2023-08-08T09:00:00.000,0,17.24,0,0,0,0,5,0,0,0,0
2023-08-08T10:00:00.000,0,2.56,0,0,0,0,5,0,0,0,0
2023-08-08T11:00:00.000,0,-3.85,0,0,0,0,5,0,0,0,0
2023-08-08T12:00:00.000,0,-6.22,0,0,0,0,5,0,0,0,0
2023-08-08T13:00:00.000,0,-0.06,0,0,0,0,5,0,0,0,0
2023-08-08T14:00:00.000,0,-0.05,0,0,0,0,5,0,0,0,0
2023-08-08T15:00:00.000,0,-0.06,0,0,0,0,5,0,0,0,0
2023-08-08T16:00:00.000,0,-9.97,0,0,0,0,5,0,0,0,0
2023-08-08T17:00:00.000,0,-3.67,0,0,0,0,5,0,0,0,0
2023-08-08T18:00:00.000,0,0.54,0,0,0,0,5,0,0,0,0
2023-08-08T19:00:00.000,0,90.09,0,0,0,0,5,0,0,0,0
2023-08-08T20:00:00.000,0,95.14,0,0,0,0,5,0,0,0,0
2023-08-08T21:00:00.000,0,97.33,0,0,0,0,5,0,0,0,0
2023-08-08T22:00:00.000,0,90.88,0,0,0,0,5,0,0,0,0
2023-08-08T23:00:00.000,0,1.22,0,0,0,0,5,0,0,0,0
2023-08-09T00:00:00.000,0,5.19,0,0,0,0,5,0,0,0,0
2023-08-09T01:00:00.000,0,10.03,0,0,0,0,5,0,0,0,0
2023-08-09T02:00:00.000,0,10.02,0,0,0,0,5,0,0,0,0
2023-08-09T03:00:00.000,0,10.01,0,0,0,0,5,0,0,0,0
2023-08-09T04:00:00.000,0,10.03,0,0,0,0,5,0,0,0,0
2023-08-09T05:00:00.000,0,10.03,0,0,0,0,5,0,0,0,0
2023-08-09T06:00:00.000,0,83.95,0,0,0,0,5,0,0,0,0
2023-08-09T07:00:00.000,0,98.16,0,0,0,0,5,0,0,0,0
2023-08-09T08:00:00.000,0,105.7,0,0,0,0,5,0,0,0,0
2023-08-09T09:00:00.000,0,106.44,0,0,0,0,5,0,0,0,0
2023-08-09T10:00:00.000,0,97.9,0,0,0,0,5,0,0,0,0
2023-08-09T11:00:00.000,0,110.05,0,0,0,0,5,0,0,0,0
2023-08-09T12:00:00.000,0,84.82,0,0,0,0,5,0,0,0,0
2023-08-09T13:00:00.000,0,110.03,0,0,0,0,5,0,0,0,0
2023-08-09T14:00:00.000,0,51.93,0,0,0,0,5,0,0,0,0
2023-08-09T15:00:00.000,0,44.83,0,0,0,0,5,0,0,0,0
2023-08-09T16:00:00.000,0,62.44,0,0,0,0,5,0,0,0,0
2023-08-09T17:00:00.000,0,71.01,0,0,0,0,5,0,0,0,0
2023-08-09T18:00:00.000,0,88.45,0,0,0,0,5,0,0,0,0
2023-08-09T19:00:00.000,0,99.26,0,0,0,0,5,0,0,0,0
2023-08-09T20:00:00.000,0,124,0,0,0,0,5,0,0,0,0
2023-08-09T21:00:00.000,0,146.62,0,0,0,0,5,0,0,0,0
2023-08-09T22:00:00.000,0,135.38,0,0,0,0,5,0,0,0,0
2023-08-09T23:00:00.000,0,110.09,0,0,0,0,5,0,0,0,0
2023-08-10T00:00:00.000,0,100.96,0,0,0,0,5,0,0,0,0
2023-08-10T01:00:00.000,0,96.27,0,0,0,0,5,0,0,0,0
2023-08-10T02:00:00.000,0,91.99,0,0,0,0,5,0,0,0,0
2023-08-10T03:00:00.000,0,89.15,0,0,0,0,5,0,0,0,0
2023-08-10T04:00:00.000,0,79.98,0,0,0,0,5,0,0,0,0
2023-08-10T05:00:00.000,0,85.21,0,0,0,0,5,0,0,0,0
2023-08-10T06:00:00.000,0,92.39,0,0,0,0,5,0,0,0,0
2023-08-10T07:00:00.000,0,118.77,0,0,0,0,5,0,0,0,0
2023-08-10T08:00:00.000,0,159.63,0,0,0,0,5,0,0,0,0
2023-08-10T09:00:00.000,0,113.64,0,0,0,0,5,0,0,0,0
2023-08-10T10:00:00.000,0,95.48,0,0,0,0,5,0,0,0,0
2023-08-10T11:00:00.000,0,75.19,0,0,0,0,5,0,0,0,0
2023-08-10T12:00:00.000,0,66.97,0,0,0,0,5,0,0,0,0
2023-08-10T13:00:00.000,0,64.06,0,0,0,0,5,0,0,0,0
2023-08-10T14:00:00.000,0,41.31,0,0,0,0,5,0,0,0,0
2023-08-10T15:00:00.000,0,43.86,0,0,0,0,5,0,0,0,0
2023-08-10T16:00:00.000,0,65.82,0,0,0,0,5,0,0,0,0
2023-08-10T17:00:00.000,0,80.18,0,0,0,0,5,0,0,0,0
2023-08-10T18:00:00.000,0,104.59,0,0,0,0,5,0,0,0,0
2023-08-10T19:00:00.000,0,104.44,0,0,0,0,5,0,0,0,0
2023-08-10T20:00:00.000,0,160.13,0,0,0,0,5,0,0,0,0
2023-08-10T21:00:00.000,0,162.49,0,0,0,0,5,0,0,0,0
2023-08-10T22:00:00.000,0,155.91,0,0,0,0,5,0,0,0,0
2023-08-10T23:00:00.000,0,109.77,0,0,0,0,5,0,0,0,0
2023-08-11T00:00:00.000,0,100.02,0,0,0,0,5,0,0,0,0
2023-08-11T01:00:00.000,0,109.91,0,0,0,0,5,0,0,0,0
2023-08-11T02:00:00.000,0,106.28,0,0,0,0,5,0,0,0,0
2023-08-11T03:00:00.000,0,104.79,0,0,0,0,5,0,0,0,0
2023-08-11T04:00:00.000,0,104.8,0,0,0,0,5,0,0,0,0
2023-08-11T05:00:00.000,0,104.8,0,0,0,0,5,0,0,0,0
2023-08-11T06:00:00.000,0,105.93,0,0,0,0,5,0,0,0,0
2023-08-11T07:00:00.000,0,121.5,0,0,0,0,5,0,0,0,0
2023-08-11T08:00:00.000,0,127.71,0,0,0,0,5,0,0,0,0
2023-08-11T09:00:00.000,0,103.8,0,0,0,0,5,0,0,0,0
2023-08-11T10:00:00.000,0,144.3,0,0,0,0,5,0,0,0,0
2023-08-11T11:00:00.000,0,45.84,0,0,0,0,5,0,0,0,0
2023-08-11T12:00:00.000,0,40.68,0,0,0,0,5,0,0,0,0
2023-08-11T13:00:00.000,0,144.29,0,0,0,0,5,0,0,0,0
2023-08-11T14:00:00.000,0,17.87,0,0,0,0,5,0,0,0,0
2023-08-11T15:00:00.000,0,18.54,0,0,0,0,5,0,0,0,0
2023-08-11T16:00:00.000,0,58.01,0,0,0,0,5,0,0,0,0
2023-08-11T17:00:00.000,0,84.58,0,0,0,0,5,0,0,0,0
2023-08-11T18:00:00.000,0,200,0,0,0,0,5,0,0,0,0
2023-08-11T19:00:00.000,0,138.16,0,0,0,0,5,0,0,0,0
2023-08-11T20:00:00.000,0,139.69,0,0,0,0,5,0,0,0,0
2023-08-11T21:00:00.000,0,152.2,0,0,0,0,5,0,0,0,0
2023-08-11T22:00:00.000,0,135.56,0,0,0,0,5,0,0,0,0
2023-08-11T23:00:00.000,0,115.42,0,0,0,0,5,0,0,0,0
2023-08-12T00:00:00.000,0,101.32,0,0,0,0,5,0,0,0,0
2023-08-12T01:00:00.000,0,103.54,0,0,0,0,5,0,0,0,0
2023-08-12T02:00:00.000,0,97.91,0,0,0,0,5,0,0,0,0
2023-08-12T03:00:00.000,0,97.09,0,0,0,0,5,0,0,0,0
2023-08-12T04:00:00.000,0,94.67,0,0,0,0,5,0,0,0,0
2023-08-12T05:00:00.000,0,93.91,0,0,0,0,5,0,0,0,0
2023-08-12T06:00:00.000,0,89.75,0,0,0,0,5,0,0,0,0
2023-08-12T07:00:00.000,0,88.59,0,0,0,0,5,0,0,0,0
2023-08-12T08:00:00.000,0,53.01,0,0,0,0,5,0,0,0,0
2023-08-12T09:00:00.000,0,48.06,0,0,0,0,5,0,0,0,0
2023-08-12T10:00:00.000,0,44.23,0,0,0,0,5,0,0,0,0
2023-08-12T11:00:00.000,0,25.73,0,0,0,0,5,0,0,0,0
2023-08-12T12:00:00.000,0,22.72,0,0,0,0,5,0,0,0,0
2023-08-12T13:00:00.000,0,17.99,0,0,0,0,5,0,0,0,0
2023-08-12T14:00:00.000,0,10.11,0,0,0,0,5,0,0,0,0
2023-08-12T15:00:00.000,0,10.02,0,0,0,0,5,0,0,0,0
2023-08-12T16:00:00.000,0,10.04,0,0,0,0,5,0,0,0,0
2023-08-12T17:00:00.000,0,20.4,0,0,0,0,5,0,0,0,0
2023-08-12T18:00:00.000,0,67.58,0,0,0,0,5,0,0,0,0
2023-08-12T19:00:00.000,0,92.53,0,0,0,0,5,0,0,0,0
2023-08-12T20:00:00.000,0,106.47,0,0,0,0,5,0,0,0,0
2023-08-12T21:00:00.000,0,111.16,0,0,0,0,5,0,0,0,0
2023-08-12T22:00:00.000,0,112.28,0,0,0,0,5,0,0,0,0
2023-08-12T23:00:00.000,0,107.53,0,0,0,0,5,0,0,0,0
2023-08-13T00:00:00.000,0,97.99,0,0,0,0,5,0,0,0,0
2023-08-13T01:00:00.000,0,90.1,0,0,0,0,5,0,0,0,0
2023-08-13T02:00:00.000,0,82.83,0,0,0,0,5,0,0,0,0
2023-08-13T03:00:00.000,0,40,0,0,0,0,5,0,0,0,0
2023-08-13T04:00:00.000,0,11.24,0,0,0,0,5,0,0,0,0
2023-08-13T05:00:00.000,0,11.81,0,0,0,0,5,0,0,0,0
2023-08-13T06:00:00.000,0,40.01,0,0,0,0,5,0,0,0,0
2023-08-13T07:00:00.000,0,73.13,0,0,0,0,5,0,0,0,0
2023-08-13T08:00:00.000,0,14.73,0,0,0,0,5,0,0,0,0
2023-08-13T09:00:00.000,0,35,0,0,0,0,5,0,0,0,0
2023-08-13T10:00:00.000,0,17.01,0,0,0,0,5,0,0,0,0
2023-08-13T11:00:00.000,0,15.8,0,0,0,0,5,0,0,0,0
2023-08-13T12:00:00.000,0,13.79,0,0,0,0,5,0,0,0,0
2023-08-13T13:00:00.000,0,6.01,0,0,0,0,5,0,0,0,0
2023-08-13T14:00:00.000,0,1.1,0,0,0,0,5,0,0,0,0
2023-08-13T15:00:00.000,0,1.51,0,0,0,0,5,0,0,0,0
2023-08-13T16:00:00.000,0,6.92,0,0,0,0,5,0,0,0,0
2023-08-13T17:00:00.000,0,17.28,0,0,0,0,5,0,0,0,0
2023-08-13T18:00:00.000,0,72.67,0,0,0,0,5,0,0,0,0
2023-08-13T19:00:00.000,0,99.2,0,0,0,0,5,0,0,0,0
2023-08-13T20:00:00.000,0,107.36,0,0,0,0,5,0,0,0,0
2023-08-13T21:00:00.000,0,115.61,0,0,0,0,5,0,0,0,0
2023-08-13T22:00:00.000,0,120,0,0,0,0,5,0,0,0,0
2023-08-13T23:00:00.000,0,100.09,0,0,0,0,5,0,0,0,0
2023-08-14T00:00:00.000,0,104.91,0,0,0,0,5,0,0,0,0
2023-08-14T01:00:00.000,0,80,0,0,0,0,5,0,0,0,0
2023-08-14T02:00:00.000,0,14.6,0,0,0,0,5,0,0,0,0
2023-08-14T03:00:00.000,0,14.24,0,0,0,0,5,0,0,0,0
2023-08-14T04:00:00.000,0,14.17,0,0,0,0,5,0,0,0,0
2023-08-14T05:00:00.000,0,40.01,0,0,0,0,5,0,0,0,0
2023-08-14T06:00:00.000,0,79.33,0,0,0,0,5,0,0,0,0
2023-08-14T07:00:00.000,0,101.99,0,0,0,0,5,0,0,0,0
2023-08-14T08:00:00.000,0,103.7,0,0,0,0,5,0,0,0,0
2023-08-14T09:00:00.000,0,101.38,0,0,0,0,5,0,0,0,0
2023-08-14T10:00:00.000,0,89.36,0,0,0,0,5,0,0,0,0
2023-08-14T11:00:00.000,0,80.01,0,0,0,0,5,0,0,0,0
2023-08-14T12:00:00.000,0,53.43,0,0,0,0,5,0,0,0,0
2023-08-14T13:00:00.000,0,63.25,0,0,0,0,5,0,0,0,0
2023-08-14T14:00:00.000,0,62.15,0,0,0,0,5,0,0,0,0
2023-08-14T15:00:00.000,0,65.5,0,0,0,0,5,0,0,0,0
2023-08-14T16:00:00.000,0,74.1,0,0,0,0,5,0,0,0,0
2023-08-14T17:00:00.000,0,82.41,0,0,0,0,5,0,0,0,0
2023-08-14T18:00:00.000,0,101.21,0,0,0,0,5,0,0,0,0
2023-08-14T19:00:00.000,0,120.89,0,0,0,0,5,0,0,0,0
2023-08-14T20:00:00.000,0,173.34,0,0,0,0,5,0,0,0,0
2023-08-14T21:00:00.000,0,156.46,0,0,0,0,5,0,0,0,0
2023-08-14T22:00:00.000,0,130.48,0,0,0,0,5,0,0,0,0
2023-08-14T23:00:00.000,0,110.99,0,0,0,0,5,0,0,0,0
2023-08-15T00:00:00.000,0,94.09,0,0,0,0,5,0,0,0,0
2023-08-15T01:00:00.000,0,17.04,0,0,0,0,5,0,0,0,0
2023-08-15T02:00:00.000,0,92.65,0,0,0,0,5,0,0,0,0
2023-08-15T03:00:00.000,0,88.49,0,0,0,0,5,0,0,0,0
2023-08-15T04:00:00.000,0,37.2,0,0,0,0,5,0,0,0,0
2023-08-15T05:00:00.000,0,40,0,0,0,0,5,0,0,0,0
2023-08-15T06:00:00.000,0,17.35,0,0,0,0,5,0,0,0,0
2023-08-15T07:00:00.000,0,78.91,0,0,0,0,5,0,0,0,0
2023-08-15T08:00:00.000,0,78.91,0,0,0,0,5,0,0,0,0
2023-08-15T09:00:00.000,0,67.84,0,0,0,0,5,0,0,0,0
2023-08-15T10:00:00.000,0,63.12,0,0,0,0,5,0,0,0,0
2023-08-15T11:00:00.000,0,34.03,0,0,0,0,5,0,0,0,0
2023-08-15T12:00:00.000,0,33.93,0,0,0,0,5,0,0,0,0
2023-08-15T13:00:00.000,0,28.62,0,0,0,0,5,0,0,0,0
2023-08-15T14:00:00.000,0,22.89,0,0,0,0,5,0,0,0,0
2023-08-15T15:00:00.000,0,23.54,0,0,0,0,5,0,0,0,0
2023-08-15T16:00:00.000,0,45.85,0,0,0,0,5,0,0,0,0
2023-08-15T17:00:00.000,0,70.26,0,0,0,0,5,0,0,0,0
2023-08-15T18:00:00.000,0,95.22,0,0,0,0,5,0,0,0,0
2023-08-15T19:00:00.000,0,107.78,0,0,0,0,5,0,0,0,0
2023-08-15T20:00:00.000,0,123.69,0,0,0,0,5,0,0,0,0
2023-08-15T21:00:00.000,0,139.38,0,0,0,0,5,0,0,0,0
2023-08-15T22:00:00.000,0,133.04,0,0,0,0,5,0,0,0,0
2023-08-15T23:00:00.000,0,88.49,0,0,0,0,5,0,0,0,0
2023-08-16T00:00:00.000,0,17.56,0,0,0,0,5,0,0,0,0
2023-08-16T01:00:00.000,0,15.24,0,0,0,0,5,0,0,0,0
2023-08-16T02:00:00.000,0,15,0,0,0,0,5,0,0,0,0
2023-08-16T03:00:00.000,0,13.78,0,0,0,0,5,0,0,0,0
2023-08-16T04:00:00.000,0,13.57,0,0,0,0,5,0,0,0,0
2023-08-16T05:00:00.000,0,79.63,0,0,0,0,5,0,0,0,0
2023-08-16T06:00:00.000,0,100.44,0,0,0,0,5,0,0,0,0
2023-08-16T07:00:00.000,0,110.07,0,0,0,0,5,0,0,0,0
2023-08-16T08:00:00.000,0,143.55,0,0,0,0,5,0,0,0,0
2023-08-16T09:00:00.000,0,131.57,0,0,0,0,5,0,0,0,0
2023-08-16T10:00:00.000,0,127.09,0,0,0,0,5,0,0,0,0
2023-08-16T11:00:00.000,0,165,0,0,0,0,5,0,0,0,0
2023-08-16T12:00:00.000,0,250.05,0,0,0,0,5,0,0,0,0
2023-08-16T13:00:00.000,0,92.74,0,0,0,0,5,0,0,0,0
2023-08-16T14:00:00.000,0,87.49,0,0,0,0,5,0,0,0,0
2023-08-16T15:00:00.000,0,90.16,0,0,0,0,5,0,0,0,0
2023-08-16T16:00:00.000,0,93.36,0,0,0,0,5,0,0,0,0
2023-08-16T17:00:00.000,0,97.38,0,0,0,0,5,0,0,0,0
2023-08-16T18:00:00.000,0,110.67,0,0,0,0,5,0,0,0,0
2023-08-16T19:00:00.000,0,131.15,0,0,0,0,5,0,0,0,0
2023-08-16T20:00:00.000,0,156.03,0,0,0,0,5,0,0,0,0
2023-08-16T21:00:00.000,0,159.35,0,0,0,0,5,0,0,0,0
2023-08-16T22:00:00.000,0,136.1,0,0,0,0,5,0,0,0,0
2023-08-16T23:00:00.000,0,119.9,0,0,0,0,5,0,0,0,0
