PL_T,TINKLAS,OBJ_PAVADINIMAS,OBJ_GV_TIPAS,OBJ_NUMERIS,P+,P-
2022-09-05 20:00,Kauno regiono tinklas,NAMAS,G,196,0.097188,
2022-09-05 21:00,Kauno regiono tinklas,NAMAS,G,196,0.349791,
2022-09-05 22:00,Kauno regiono tinklas,NAMAS,G,196,0.046,
2022-09-05 23:00,Kauno regiono tinklas,NAMAS,G,196,0.06,
2022-09-06 00:00,Kauno regiono tinklas,NAMAS,G,196,0.052,
2022-09-06 01:00,Kauno regiono tinklas,NAMAS,G,196,0.074,
2022-09-06 02:00,Kauno regiono tinklas,NAMAS,G,196,0.067,
2022-09-06 03:00,Kauno regiono tinklas,NAMAS,G,196,0.701,
2022-09-06 04:00,Kauno regiono tinklas,NAMAS,G,196,0.896,
2022-09-06 05:00,Kauno regiono tinklas,NAMAS,G,196,0.245,
2022-09-06 06:00,Kauno regiono tinklas,NAMAS,G,196,0.05,
2022-09-06 07:00,Kauno regiono tinklas,NAMAS,G,196,0.066,
2022-09-06 08:00,Kauno regiono tinklas,NAMAS,G,196,0.056,
2022-09-06 09:00,Kauno regiono tinklas,NAMAS,G,196,0.068,
2022-09-06 10:00,Kauno regiono tinklas,NAMAS,G,196,0.071,
2022-09-06 11:00,Kauno regiono tinklas,NAMAS,G,196,0.047,
2022-09-06 12:00,Kauno regiono tinklas,NAMAS,G,196,0.056,
2022-09-06 13:00,Kauno regiono tinklas,NAMAS,G,196,0.073,
2022-09-06 14:00,Kauno regiono tinklas,NAMAS,G,196,0.497,
2022-09-06 15:00,Kauno regiono tinklas,NAMAS,G,196,0.467,
2022-09-06 16:00,Kauno regiono tinklas,NAMAS,G,196,0.11,
2022-09-06 17:00,Kauno regiono tinklas,NAMAS,G,196,0.089,
2022-09-06 18:00,Kauno regiono tinklas,NAMAS,G,196,1.927,
2022-09-06 19:00,Kauno regiono tinklas,NAMAS,G,196,1.822,
2022-09-06 20:00,Kauno regiono tinklas,NAMAS,G,196,0.242,
2022-09-06 21:00,Kauno regiono tinklas,NAMAS,G,196,0.072,
2022-09-06 22:00,Kauno regiono tinklas,NAMAS,G,196,0.051,
2022-09-06 23:00,Kauno regiono tinklas,NAMAS,G,196,0.076,
2022-09-07 00:00,Kauno regiono tinklas,NAMAS,G,196,0.088,
2022-09-07 01:00,Kauno regiono tinklas,NAMAS,G,196,0.051,
2022-09-07 02:00,Kauno regiono tinklas,NAMAS,G,196,0.065,
2022-09-07 03:00,Kauno regiono tinklas,NAMAS,G,196,1.285,
2022-09-07 04:00,Kauno regiono tinklas,NAMAS,G,196,1.004,
2022-09-07 05:00,Kauno regiono tinklas,NAMAS,G,196,0.043,
2022-09-07 06:00,Kauno regiono tinklas,NAMAS,G,196,0.07,
2022-09-07 07:00,Kauno regiono tinklas,NAMAS,G,196,0.047,
2022-09-07 08:00,Kauno regiono tinklas,NAMAS,G,196,0.358,
2022-09-07 09:00,Kauno regiono tinklas,NAMAS,G,196,0.071,
2022-09-07 10:00,Kauno regiono tinklas,NAMAS,G,196,0.051,
2022-09-07 11:00,Kauno regiono tinklas,NAMAS,G,196,0.073,
2022-09-07 12:00,Kauno regiono tinklas,NAMAS,G,196,0.066,
