PL_T,TINKLAS,OBJ_PAVADINIMAS,OBJ_GV_TIPAS,OBJ_NUMERIS,P+,P-
2020-06-05 11:00:00,Alytaus regiono tinklas,Namas,G,87126,0.0651,3.6029
2020-06-05 12:00:00,Alytaus regiono tinklas,Namas,G,87126,0.0248,3.8083
2020-06-05 13:00:00,Alytaus regiono tinklas,Namas,G,87126,0.0039,4.6576
2020-06-05 14:00:00,Alytaus regiono tinklas,Namas,G,87126,0.0437,4.7919
2020-06-05 15:00:00,Alytaus regiono tinklas,Namas,G,87126,0.0253,3.5292
2020-06-05 16:00:00,Alytaus regiono tinklas,Namas,G,87126,0.4515,2.0119
2020-06-05 17:00:00,Alytaus regiono tinklas,Namas,G,87126,0.5092,0.651
2020-06-05 18:00:00,Alytaus regiono tinklas,Namas,G,87126,1.0442,0.3584
2020-06-05 19:00:00,Alytaus regiono tinklas,Namas,G,87126,0.5498,0.1442
2020-06-05 20:00:00,Alytaus regiono tinklas,Namas,G,87126,0.6344,0.0
2020-06-05 21:00:00,Alytaus regiono tinklas,Namas,G,87126,1.7218,0.0
2020-06-05 22:00:00,Alytaus regiono tinklas,Namas,G,87126,1.0737,0.0
2020-06-05 23:00:00,Alytaus regiono tinklas,Namas,G,87126,0.9357,0.0
2020-06-06 00:00:00,Alytaus regiono tinklas,Namas,G,87126,0.8641,0.0
2020-06-06 01:00:00,Alytaus regiono tinklas,Namas,G,87126,0.6899,0.0
2020-06-06 02:00:00,Alytaus regiono tinklas,Namas,G,87126,0.7425,0.0
2020-06-06 03:00:00,Alytaus regiono tinklas,Namas,G,87126,1.3839,0.0
2020-06-06 04:00:00,Alytaus regiono tinklas,Namas,G,87126,0.5897,0.0
2020-06-06 05:00:00,Alytaus regiono tinklas,Namas,G,87126,0.8886,0.001
2020-06-06 06:00:00,Alytaus regiono tinklas,Namas,G,87126,1.0174,0.046
2020-06-06 07:00:00,Alytaus regiono tinklas,Namas,G,87126,0.6532,0.1414
2020-06-06 08:00:00,Alytaus regiono tinklas,Namas,G,87126,1.516,0.2659
2020-06-06 09:00:00,Alytaus regiono tinklas,Namas,G,87126,1.0363,1.0012
2020-06-06 10:00:00,Alytaus regiono tinklas,Namas,G,87126,0.6468,1.5232
2020-06-06 11:00:00,Alytaus regiono tinklas,Namas,G,87126,1.1957,1.922
2020-06-06 12:00:00,Alytaus regiono tinklas,Namas,G,87126,1.089,1.0776
2020-06-06 13:00:00,Alytaus regiono tinklas,Namas,G,87126,0.1488,3.6188
2020-06-06 14:00:00,Alytaus regiono tinklas,Namas,G,87126,0.7061,2.075
2020-06-06 15:00:00,Alytaus regiono tinklas,Namas,G,87126,0.0387,3.7966
2020-06-06 16:00:00,Alytaus regiono tinklas,Namas,G,87126,0.0152,3.8584
2020-06-06 17:00:00,Alytaus regiono tinklas,Namas,G,87126,0.1719,2.7617
2020-06-06 18:00:00,Alytaus regiono tinklas,Namas,G,87126,0.6451,1.0054
2020-06-06 19:00:00,Alytaus regiono tinklas,Namas,G,87126,0.3886,0.5397
2020-06-06 20:00:00,Alytaus regiono tinklas,Namas,G,87126,1.7509,0.0057
2020-06-06 21:00:00,Alytaus regiono tinklas,Namas,G,87126,1.3645,0.0002
2020-06-06 22:00:00,Alytaus regiono tinklas,Namas,G,87126,1.1442,0.0
2020-06-06 23:00:00,Alytaus regiono tinklas,Namas,G,87126,1.4998,0.0
2020-06-07 00:00:00,Alytaus regiono tinklas,Namas,G,87126,0.5219,0.0
2020-06-07 01:00:00,Alytaus regiono tinklas,Namas,G,87126,0.4803,0.0
2020-06-07 02:00:00,Alytaus regiono tinklas,Namas,G,87126,1.701,0.0
2020-06-07 03:00:00,Alytaus regiono tinklas,Namas,G,87126,0.543,0.0
2020-06-07 04:00:00,Alytaus regiono tinklas,Namas,G,87126,0.6781,0.0
2020-06-07 05:00:00,Alytaus regiono tinklas,Namas,G,87126,1.3985,0.0047
2020-06-07 06:00:00,Alytaus regiono tinklas,Namas,G,87126,0.383,0.0598
2020-06-07 07:00:00,Alytaus regiono tinklas,Namas,G,87126,1.2447,0.1898
2020-06-07 08:00:00,Alytaus regiono tinklas,Namas,G,87126,1.5032,0.4088
2020-06-07 09:00:00,Alytaus regiono tinklas,Namas,G,87126,0.0494,1.7083
2020-06-07 10:00:00,Alytaus regiono tinklas,Namas,G,87126,0.0001,3.0587
2020-06-07 11:00:00,Alytaus regiono tinklas,Namas,G,87126,0.0546,3.2688
2020-06-07 12:00:00,Alytaus regiono tinklas,Namas,G,87126,0.2482,2.7735
2020-06-07 13:00:00,Alytaus regiono tinklas,Namas,G,87126,0.1416,3.4375
2020-06-07 14:00:00,Alytaus regiono tinklas,Namas,G,87126,0.0406,3.4449
2020-06-07 15:00:00,Alytaus regiono tinklas,Namas,G,87126,0.8471,0.7324
2020-06-07 16:00:00,Alytaus regiono tinklas,Namas,G,87126,0.9261,0.0974
2020-06-07 17:00:00,Alytaus regiono tinklas,Namas,G,87126,1.0245,0.7588
2020-06-07 18:00:00,Alytaus regiono tinklas,Namas,G,87126,1.6046,0.0298
2020-06-07 19:00:00,Alytaus regiono tinklas,Namas,G,87126,0.5907,0.0
2020-06-07 20:00:00,Alytaus regiono tinklas,Namas,G,87126,1.4757,0.0027
2020-06-07 21:00:00,Alytaus regiono tinklas,Namas,G,87126,0.8267,0.0032
2020-06-07 22:00:00,Alytaus regiono tinklas,Namas,G,87126,0.4384,0.0
2020-06-07 23:00:00,Alytaus regiono tinklas,Namas,G,87126,2.3011,0.0
2020-06-08 00:00:00,Alytaus regiono tinklas,Namas,G,87126,0.6805,0.0
2020-06-08 01:00:00,Alytaus regiono tinklas,Namas,G,87126,0.7576,0.0
2020-06-08 02:00:00,Alytaus regiono tinklas,Namas,G,87126,1.4048,0.0
2020-06-08 03:00:00,Alytaus regiono tinklas,Namas,G,87126,0.5707,0.0
2020-06-08 04:00:00,Alytaus regiono tinklas,Namas,G,87126,1.0079,0.0
2020-06-08 05:00:00,Alytaus regiono tinklas,Namas,G,87126,1.0349,0.0083
2020-06-08 06:00:00,Alytaus regiono tinklas,Namas,G,87126,2.0692,0.0147
2020-06-08 07:00:00,Alytaus regiono tinklas,Namas,G,87126,0.6595,0.1481
2020-06-08 08:00:00,Alytaus regiono tinklas,Namas,G,87126,0.7502,0.4519
2020-06-08 09:00:00,Alytaus regiono tinklas,Namas,G,87126,0.0032,1.6427
2020-06-08 10:00:00,Alytaus regiono tinklas,Namas,G,87126,0.0011,2.8226
2020-06-08 11:00:00,Alytaus regiono tinklas,Namas,G,87126,0.0982,2.7294
2020-06-08 12:00:00,Alytaus regiono tinklas,Namas,G,87126,0.038,2.7125
2020-06-08 13:00:00,Alytaus regiono tinklas,Namas,G,87126,0.0035,2.2638
2020-06-08 14:00:00,Alytaus regiono tinklas,Namas,G,87126,0.0253,4.2677
2020-06-08 15:00:00,Alytaus regiono tinklas,Namas,G,87126,0.6003,0.4859
2020-06-08 16:00:00,Alytaus regiono tinklas,Namas,G,87126,0.0015,2.9262
2020-06-08 17:00:00,Alytaus regiono tinklas,Namas,G,87126,0.1132,2.1157
2020-06-08 18:00:00,Alytaus regiono tinklas,Namas,G,87126,0.2598,1.3904
2020-06-08 19:00:00,Alytaus regiono tinklas,Namas,G,87126,0.2111,0.1303
2020-06-08 20:00:00,Alytaus regiono tinklas,Namas,G,87126,0.7949,0.1619
2020-06-08 21:00:00,Alytaus regiono tinklas,Namas,G,87126,1.7294,0.0101
2020-06-08 22:00:00,Alytaus regiono tinklas,Namas,G,87126,0.6962,0.0
2020-06-08 23:00:00,Alytaus regiono tinklas,Namas,G,87126,1.3898,0.0
2020-06-09 00:00:00,Alytaus regiono tinklas,Namas,G,87126,0.5508,0.0
2020-06-09 01:00:00,Alytaus regiono tinklas,Namas,G,87126,0.5866,0.0
2020-06-09 02:00:00,Alytaus regiono tinklas,Namas,G,87126,1.1359,0.0
2020-06-09 03:00:00,Alytaus regiono tinklas,Namas,G,87126,0.9075,0.0
2020-06-09 04:00:00,Alytaus regiono tinklas,Namas,G,87126,0.665,0.0
2020-06-09 05:00:00,Alytaus regiono tinklas,Namas,G,87126,1.2666,0.0
2020-06-09 06:00:00,Alytaus regiono tinklas,Namas,G,87126,2.3451,0.0132
2020-06-09 07:00:00,Alytaus regiono tinklas,Namas,G,87126,0.422,0.0588
2020-06-09 08:00:00,Alytaus regiono tinklas,Namas,G,87126,0.9939,0.1289
2020-06-09 09:00:00,Alytaus regiono tinklas,Namas,G,87126,0.7012,0.1379
2020-06-09 10:00:00,Alytaus regiono tinklas,Namas,G,87126,0.1042,0.67
2020-06-09 11:00:00,Alytaus regiono tinklas,Namas,G,87126,0.768,0.7824
2020-06-09 12:00:00,Alytaus regiono tinklas,Namas,G,87126,0.1918,0.683
2020-06-09 13:00:00,Alytaus regiono tinklas,Namas,G,87126,0.0235,1.1526
2020-06-09 14:00:00,Alytaus regiono tinklas,Namas,G,87126,0.7434,0.978
2020-06-09 15:00:00,Alytaus regiono tinklas,Namas,G,87126,0.1399,0.5552
2020-06-09 16:00:00,Alytaus regiono tinklas,Namas,G,87126,0.0602,0.6989
2020-06-09 17:00:00,Alytaus regiono tinklas,Namas,G,87126,0.975,0.3883
2020-06-09 18:00:00,Alytaus regiono tinklas,Namas,G,87126,0.2211,1.4708
2020-06-09 19:00:00,Alytaus regiono tinklas,Namas,G,87126,0.5548,0.4237
2020-06-09 20:00:00,Alytaus regiono tinklas,Namas,G,87126,1.4403,0.0567
2020-06-09 21:00:00,Alytaus regiono tinklas,Namas,G,87126,0.6058,0.0038
2020-06-09 22:00:00,Alytaus regiono tinklas,Namas,G,87126,1.2654,0.0
2020-06-09 23:00:00,Alytaus regiono tinklas,Namas,G,87126,1.4702,0.0
2020-06-10 00:00:00,Alytaus regiono tinklas,Namas,G,87126,0.5128,0.0
2020-06-10 01:00:00,Alytaus regiono tinklas,Namas,G,87126,0.8012,0.0
2020-06-10 02:00:00,Alytaus regiono tinklas,Namas,G,87126,1.3799,0.0
2020-06-10 03:00:00,Alytaus regiono tinklas,Namas,G,87126,0.5112,0.0
2020-06-10 04:00:00,Alytaus regiono tinklas,Namas,G,87126,1.0639,0.0
2020-06-10 05:00:00,Alytaus regiono tinklas,Namas,G,87126,1.159,0.0
2020-06-10 06:00:00,Alytaus regiono tinklas,Namas,G,87126,1.6619,0.0007
2020-06-10 07:00:00,Alytaus regiono tinklas,Namas,G,87126,1.1166,0.0316
2020-06-10 08:00:00,Alytaus regiono tinklas,Namas,G,87126,0.7651,0.0726
2020-06-10 09:00:00,Alytaus regiono tinklas,Namas,G,87126,0.093,0.3787
2020-06-10 10:00:00,Alytaus regiono tinklas,Namas,G,87126,0.488,1.2037
2020-06-10 11:00:00,Alytaus regiono tinklas,Namas,G,87126,0.0048,2.766
2020-06-10 12:00:00,Alytaus regiono tinklas,Namas,G,87126,0.0,4.9532
2020-06-10 13:00:00,Alytaus regiono tinklas,Namas,G,87126,0.2632,2.6517
2020-06-10 14:00:00,Alytaus regiono tinklas,Namas,G,87126,0.0163,2.9891
2020-06-10 15:00:00,Alytaus regiono tinklas,Namas,G,87126,0.0042,2.8483
2020-06-10 16:00:00,Alytaus regiono tinklas,Namas,G,87126,0.1792,2.4659
2020-06-10 17:00:00,Alytaus regiono tinklas,Namas,G,87126,0.0569,2.7567
2020-06-10 18:00:00,Alytaus regiono tinklas,Namas,G,87126,1.0458,0.7143
2020-06-10 19:00:00,Alytaus regiono tinklas,Namas,G,87126,0.8097,0.4074
2020-06-10 20:00:00,Alytaus regiono tinklas,Namas,G,87126,0.7204,0.058
2020-06-10 21:00:00,Alytaus regiono tinklas,Namas,G,87126,0.357,0.0051
2020-06-10 22:00:00,Alytaus regiono tinklas,Namas,G,87126,1.7017,0.0
2020-06-10 23:00:00,Alytaus regiono tinklas,Namas,G,87126,0.7472,0.0
2020-06-11 00:00:00,Alytaus regiono tinklas,Namas,G,87126,1.3897,0.0
2020-06-11 01:00:00,Alytaus regiono tinklas,Namas,G,87126,0.7073,0.0
